elig,lwage,vet,yob
0,5.3323002,0,50
0,5.4211998,0,51
0,4.9267998,0,50
1,5.1891999,1,51
0,5.6199002,0,53
1,5.6445999,1,51
1,5.3323002,1,53
1,5.3608999,0,51
0,6.3035002,0,50
1,5.3323002,0,51
0,4.8063998,0,50
0,3.3327999,1,53
1,5.2761998,1,51
0,6.4699001,0,52
0,5.0221,0,52
0,6.0254002,0,50
0,5.3968,0,52
0,5.8431001,0,52
0,5.8431001,0,52
1,5.1285,1,52
0,4.7065001,0,50
0,3.3566,0,50
0,4.3906999,0,53
0,5.2632999,0,52
0,5.3092999,0,50
0,5.2632999,0,53
0,5.6687002,1,51
0,5.5145998,0,51
0,5.4183998,0,53
0,5.6199002,0,52
0,5.6532998,1,50
0,4.8214002,0,52
0,3.9851999,0,53
0,4.9066,0,51
1,5.2632999,0,50
1,5.9563999,0,52
1,5.6199002,0,53
0,4.6163001,0,52
0,5.0148001,0,53
0,4.5700998,0,51
0,5.9200001,0,53
1,6.2877998,0,51
0,5.7080002,0,52
1,5.9200001,0,51
0,5.1255999,0,52
1,5.7483001,0,51
1,5.4573998,1,52
1,4.9660001,0,52
1,5.8431001,0,52
0,5.9846001,0,53
0,5.0221,0,51
0,5.3715,0,50
0,5.8178,0,50
0,5.7596998,0,51
0,6.0240998,1,53
1,6.0988002,1,50
1,5.6922998,0,50
1,5.8228998,1,53
1,5.9624,1,50
0,6.2617998,0,53
0,6.2076998,0,51
0,5.3455,0,51
0,5.6199002,1,52
1,5.8582001,0,53
0,4.3056002,0,51
0,5.6445999,1,51
0,5.4396,0,51
0,5.3905001,0,50
0,5.5078001,0,52
0,5.5145998,1,50
0,5.3520999,0,53
1,5.3968,0,53
1,4.4159999,0,51
0,5.5493002,0,52
0,5.8431001,0,53
1,.0339,0,51
0,4.9267998,1,52
0,5.8431001,0,50
0,5.7153001,0,53
0,5.6199002,0,53
0,4.6082001,0,50
0,5.4514999,0,51
0,5.3305001,0,52
0,6.191,0,51
1,5.5686998,0,53
0,5.1499,0,50
1,6.0646,0,50
0,5.6343999,1,53
0,5.9723001,0,53
0,5.0037999,0,50
0,3.6912999,1,52
0,5.6199002,0,51
0,5.2775002,1,52
0,4.7796998,1,50
0,5.1090999,0,52
0,5.2632999,1,52
0,5.3814001,0,53
0,1.2771,0,51
0,5.3649001,0,53
0,5.7080002,0,53
1,5.8695998,1,50
1,5.3323002,1,51
1,5.4768,1,52
0,4.5444002,1,52
0,5.2632999,0,52
0,5.6687002,0,53
1,5.9352002,0,50
0,5.6199002,0,51
0,5.9563999,0,52
1,5.1499,0,53
0,5.5686998,0,52
1,5.4768,0,52
0,5.7596998,0,52
0,5.1891999,0,50
0,5.3323002,0,53
0,5.3323002,0,53
0,5.2536998,0,53
0,5.6199002,0,51
0,5.7855,1,52
0,5.7596998,0,51
0,5.3323002,0,53
0,5.6199002,0,52
0,5.4573998,0,50
1,5.0233002,0,53
0,5.5791001,0,50
0,5.3968,1,52
0,5.711,0,50
0,5.8055,1,51
0,5.5181999,0,53
1,5.6556001,1,52
0,5.5686998,0,53
0,5.9200001,0,50
0,5.9215002,0,53
1,5.4573998,1,52
1,5.6978998,0,50
0,4.9660001,0,51
1,5.1236,0,51
0,5.5854001,0,51
1,4.9906998,0,52
0,5.6223998,0,51
0,5.1891999,1,50
0,5.2632999,0,52
0,5.2326999,1,52
0,5.9563999,1,51
1,5.3323002,0,53
1,5.1377001,0,53
0,5.8822999,0,50
0,5.3968,1,50
1,5.3968,1,52
0,5.5145998,0,51
0,5.4436002,0,52
0,6.2929001,0,51
0,5.6117001,1,51
0,5.4275999,1,52
0,4.6257,0,53
0,6.1336002,0,50
1,3.7228,0,50
0,3.8673999,0,53
0,4.1859002,0,51
0,6.3130999,0,52
1,6.0581999,0,51
0,5.7153001,0,53
0,5.4335999,0,53
0,5.5145998,0,51
0,5.8431001,0,51
1,6.3378,1,52
0,4.6257,0,53
0,5.6687002,0,51
0,5.6199002,0,52
0,5.6199002,0,52
1,5.4573998,0,53
1,5.0239,1,53
0,5.5419998,0,51
0,5.4154,1,50
0,5.4568,0,51
0,5.8351002,0,53
0,6.1206999,0,52
1,6.1506,1,50
0,6.2350998,0,51
0,5.7153001,0,53
0,3.9851999,0,52
0,5.5946002,0,51
1,6.8727002,0,52
0,6.1206999,0,51
1,5.7617002,1,50
0,5.9200001,0,50
0,5.7153001,0,51
0,4.8274999,0,52
0,5.4573998,0,53
0,5.8431001,0,51
0,5.9914999,0,52
0,6.0646,0,51
0,5.2632999,1,53
0,5.5145998,0,53
0,4.7462001,1,52
1,5.8822999,1,52
0,6.5362,1,50
0,5.6687002,0,52
0,5.7377,0,51
0,5.2632999,0,50
0,5.5956998,0,50
0,5.4236999,0,51
1,5.013,1,52
1,5.6687002,0,53
0,5.5145998,0,51
0,5.0221,0,53
0,5.7775002,0,50
0,4.8494,0,52
0,5.6199002,0,52
0,5.6199002,0,52
0,6.1795998,0,53
1,4.4552002,0,52
1,5.8431001,1,52
0,4.7620001,0,53
0,4.875,1,53
0,6.0254002,0,53
1,5.7596998,1,52
0,6.1506,0,53
0,5.7291002,0,51
0,5.5563002,1,51
0,5.6876001,0,50
1,5.0221,0,50
0,5.5901999,0,50
0,5.5145998,0,53
0,5.8023,0,51
0,6.4212999,0,53
0,5.0665998,0,53
1,5.7512999,0,50
0,5.2463002,0,53
0,5.6199002,0,52
1,5.3968,0,51
0,5.1684999,0,51
0,5.8270001,0,53
0,6.2617998,0,53
0,5.1285,0,53
0,5.3323002,0,50
0,6.1795998,0,50
0,6.2052999,0,50
0,5.2983999,0,50
0,5.2139001,0,52
0,5.7396998,0,51
1,5.3323002,1,52
0,4.7428999,0,53
0,5.3323002,0,52
0,5.3202,0,51
0,5.6687002,0,53
0,5.1090999,0,52
0,5.539,0,50
1,5.3968,0,50
0,5.2161999,1,50
0,6.0899,1,51
1,5.3323002,0,53
0,5.8228998,0,53
0,6.1506,0,50
1,5.3323002,1,52
0,5.5145998,1,51
0,4.2336001,0,50
0,5.8822999,0,52
0,6.0254002,0,53
0,5.7153001,0,52
0,5.9468002,0,52
0,4.9660001,0,52
0,5.5145998,0,50
0,5.0221,1,50
1,5.7045999,0,52
0,5.5145998,0,51
0,4.7837,0,53
1,6.0254002,0,52
0,5.8431001,0,52
0,6.0493999,0,52
0,4.9660001,0,51
1,5.9239998,1,51
0,5.7953,0,50
0,3.5404999,0,51
1,3.8239,0,52
0,4.6782999,0,53
1,5.1090999,0,51
0,5.2316999,0,53
0,5.1090999,1,52
0,5.8023,0,53
0,5.7107,1,53
0,5.4864001,0,53
1,5.7153001,0,51
1,5.4768,0,51
0,5.5997,1,50
0,3.8770001,0,53
0,6.0646,0,52
0,6.0254002,0,50
0,5.5625,0,52
0,5.6687002,0,53
1,5.5145998,0,53
0,5.1090999,0,53
0,6.0581002,0,51
0,4.7217999,0,52
0,5.0180001,1,52
0,5.7377,0,53
0,5.6199002,0,53
0,4.5762,0,51
1,6.1795998,0,51
0,5.9914999,0,52
0,5.2632999,0,51
0,5.9846001,0,51
1,5.8655,1,52
0,5.3715,0,53
0,5.7153001,0,53
0,5.3968,1,50
0,6.2188001,0,53
0,5.5686998,0,50
0,5.8365002,0,52
0,4.8860002,0,53
0,5.0068002,0,52
1,5.0221,0,52
1,5.1891999,0,52
0,4.5700998,0,50
1,5.7097998,0,53
0,5.3323002,0,51
0,6.1055002,0,50
1,6.0254002,0,50
0,6.0254002,0,51
0,5.6999998,0,53
1,5.6217999,0,52
0,6.1795998,0,50
1,5.1891999,0,53
1,5.4573998,1,50
0,4.7837,0,53
1,5.8463998,0,53
0,5.5686998,0,51
1,5.4533,0,52
0,4.6230001,0,50
1,5.1891999,0,53
0,5.3968,0,52
0,4.8790002,0,53
0,5.8822999,1,51
0,6.1055002,1,52
0,4.5211,0,53
0,5.1419001,0,52
0,5.5194001,0,53
0,5.6592002,0,53
1,5.7198,1,52
0,5.7684002,0,53
0,4.3906999,0,52
1,5.1891999,0,51
0,-1.1055,0,53
0,5.4797001,1,51
0,5.6921,1,53
0,4.9267998,0,51
0,5.4768,0,51
0,5.0068002,0,51
0,5.7596998,0,50
0,5.4573998,1,50
0,5.6687002,0,52
1,5.7596998,0,52
1,6.0254002,1,53
1,6.1795998,1,50
1,4.8214002,0,53
0,5.0401001,0,52
0,4.7037001,1,51
1,5.8822999,1,50
1,5.586,1,52
0,5.7596998,0,52
0,5.2269001,1,50
0,4.9267998,0,52
0,5.8822999,0,50
1,5.5145998,0,52
0,5.9200001,1,53
1,6.4045,1,51
0,5.3207002,1,53
0,5.5374999,0,52
1,3.3174,0,51
1,5.3323002,0,52
1,5.8204002,1,53
0,4.3782001,0,50
0,4.3782001,0,53
0,5.9805002,0,50
0,5.8023,0,52
1,5.6176,1,50
0,5.4203,0,50
0,5.4892998,0,51
0,6.0899,0,52
0,4.5983,0,51
0,6.0254002,1,51
0,6.9808998,0,53
1,6.0714998,0,50
1,5.5256,1,53
0,6.4324002,0,53
0,5.7080002,0,51
1,4.6455998,1,50
0,5.8228998,0,52
0,4.7992001,1,51
1,5.5145998,0,50
0,6.1206999,0,52
0,5.5808001,1,50
0,5.1090999,0,53
0,6.3471999,0,51
0,4.9271002,0,53
1,5.2021999,1,52
0,5.4702001,1,53
1,6.8868999,0,53
0,5.5895,0,52
1,6.1795998,0,52
0,3.0297,0,52
0,5.5145998,0,51
0,5.7153001,1,53
1,5.2632999,0,53
0,5.9295998,1,50
1,5.6199002,0,52
0,5.0784998,0,53
0,5.1285,0,50
0,5.4514999,0,52
0,5.7153001,0,53
0,6.0899,0,52
0,5.5819998,0,51
0,5.3968,0,51
0,6.5324998,0,52
0,4.9066,0,50
0,5.3323002,0,51
0,5.8822999,0,52
0,5.6199002,0,52
1,4.9015002,0,53
0,5.7586002,0,51
0,5.6592002,0,51
0,6.0899,0,50
0,5.3323002,0,51
0,5.8706999,1,50
0,4.5411,0,53
0,5.6299,1,50
1,6.1209998,0,53
1,4.7192001,0,51
0,4.7037001,0,53
1,5.7153001,1,50
1,5.8023,0,52
1,4.9267998,0,51
0,5.1090999,0,53
0,5.4275999,0,52
0,4.9147,0,50
0,5.8431001,0,50
0,5.5946002,0,51
1,4.9267998,0,53
1,6.0581999,1,53
0,5.7336998,0,52
0,5.8309999,0,53
0,6.8378,0,51
1,4.7037001,1,50
0,5.8431001,0,52
0,5.5145998,0,53
0,5.8190999,0,51
1,5.5044999,0,51
0,5.1729002,1,50
0,5.3926001,0,53
0,5.1891999,1,50
0,5.4394999,0,53
1,5.6687002,0,51
0,5.7596998,1,53
0,4.9267998,0,52
1,5.7596998,0,51
0,5.6199002,0,51
0,5.1891999,0,50
1,5.7153001,1,52
0,4.6834002,0,53
0,5.6199002,0,53
0,5.4573998,0,52
0,4.9056001,0,51
1,5.6687002,0,50
1,5.7153001,0,50
1,5.4993,0,50
1,6.3523002,0,51
0,6.0254002,0,50
0,5.3968,0,51
0,4.8214002,0,53
0,5.3504,0,53
0,5.1090999,0,53
0,4.4159999,0,50
0,6.0805001,0,52
0,4.8214002,0,52
0,4.6132002,0,50
0,5.6199002,0,51
0,6.0254002,0,50
0,5.8431001,0,51
1,5.3968,0,50
0,5.5946002,0,52
0,5.5145998,0,51
1,5.0612998,0,53
1,6.2021999,0,53
0,5.8088999,0,53
0,5.8023,1,52
1,5.5686998,1,50
0,4.6093001,1,50
0,5.3520999,0,51
0,5.2632999,0,51
0,5.6532001,0,51
0,5.3839002,1,53
0,5.6908998,0,50
0,5.1419001,0,51
0,5.1090999,0,53
0,5.2983999,0,50
1,5.6139998,1,51
0,5.0724001,0,52
1,5.9692998,1,52
1,2.1919,0,52
0,4.9660001,0,52
0,5.4123001,0,50
0,5.5527,0,53
0,5.6592002,0,51
0,5.0489998,1,51
0,6.9417,0,51
1,5.4573998,1,52
0,5.8541999,0,52
0,5.4123001,0,50
1,5.4123001,0,53
0,5.9376998,0,52
0,5.1553001,0,53
1,6.4920998,1,52
0,5.9124999,0,50
1,5.5851002,0,52
0,5.8431001,0,53
0,5.9741001,0,53
0,6.3130999,0,52
0,5.5089998,0,53
0,5.8032999,0,52
0,5.9275999,1,50
0,5.3306999,0,51
0,5.5145998,1,50
1,5.3323002,1,53
1,5.2094002,0,50
0,5.3842001,0,52
0,5.3720999,0,53
1,3.7053001,0,53
0,4.8035002,0,50
0,3.8069,0,50
1,5.8667998,1,50
1,4.3269,0,52
0,5.6199002,1,50
1,6.0556002,0,51
0,5.7631998,0,52
0,5.7080002,0,52
0,5.4573998,0,53
0,5.3601999,0,53
0,5.5903001,0,53
1,5.1891999,0,53
0,5.0265999,0,50
0,4.3003001,0,50
0,5.1090999,0,53
1,5.4215002,0,53
0,5.5953002,0,51
0,5.1006999,0,51
1,4.7037001,0,53
1,4.8214002,0,50
0,4.8541999,0,51
0,4.4724002,0,53
0,6.0254002,0,51
0,5.7487998,1,52
0,4.1283002,0,53
0,6.9119,0,53
0,5.5145998,0,51
1,5.3455,0,53
0,5.2914,0,51
0,5.9563999,0,53
1,5.9776001,1,50
0,5.0612998,0,51
1,5.6345,1,50
0,5.4768,1,51
0,5.6781998,1,52
1,4.9660001,1,51
1,5.5946002,0,52
1,5.4573998,0,53
0,5.0221,0,53
0,4.3432999,0,52
0,5.2284002,0,52
0,5.8431001,0,51
0,5.3779001,0,52
1,5.9654999,0,53
0,5.6227999,0,53
0,5.8548999,0,53
0,5.0446,0,52
0,5.5538001,0,50
1,5.6922998,1,51
0,5.1531,0,51
0,6.4212999,0,51
1,5.1202002,1,50
0,5.6592002,0,50
0,5.8431001,0,51
1,5.8431001,1,51
0,6.1795998,0,50
1,5.9881001,1,52
0,5.6687002,0,51
1,4.4159999,1,50
1,5.7179999,1,52
0,5.5310998,1,52
1,5.7153001,0,52
1,5.2775002,1,52
1,.87550002,0,52
0,5.1809001,0,53
0,5.2693,0,53
0,5.4123001,0,53
1,5.6687002,0,53
0,5.2983999,0,51
1,5.8822999,0,51
0,5.8511,0,50
0,5.0612001,0,51
1,5.3968,0,52
0,5.2142,0,52
0,6.0254002,0,52
0,5.3323002,0,51
0,5.7153001,0,50
0,5.1083999,0,51
0,3.8187001,0,53
1,5.5946002,1,53
0,4.6093001,0,51
0,5.6687002,1,50
0,5.9741001,0,52
0,4.6138,0,50
0,5.6199002,0,51
0,5.1090999,0,50
0,5.9563999,0,52
0,4.8214002,0,51
1,4.8151999,1,52
0,4.4647999,1,50
0,4.8214002,0,51
0,5.5668001,1,50
0,5.6687002,0,53
0,5.5946002,0,51
0,5.6268001,1,51
0,5.9200001,0,51
0,5.1499,0,51
0,-1.1481,1,52
0,4.9267998,0,51
0,5.5310998,0,51
1,5.6199002,0,51
0,5.9075999,0,50
0,4.4850001,0,50
0,5.0114999,0,52
0,5.2632999,0,50
0,5.7153001,0,51
0,5.2992001,0,53
0,5.4966002,0,52
1,6.0872002,0,51
0,5.8439999,0,50
1,5.1891999,0,52
0,5.8822999,1,50
0,4.6782999,0,53
0,5.9200001,0,50
0,3.7228,0,50
0,5.1813998,0,52
0,5.8822999,0,51
0,5.6048002,0,51
1,5.1968002,0,51
1,4.8214002,0,52
0,5.5773001,1,50
0,4.5263,1,52
0,6.2877998,0,50
0,4.9926,0,51
1,5.8217001,1,52
1,4.8237,1,50
0,4.8325,0,53
1,5.6199002,1,51
0,5.2646999,0,53
0,6.0398998,0,50
1,5.7153001,0,51
0,6.2076998,0,52
0,5.2632999,0,52
0,4.9066,0,50
1,5.4260998,1,51
0,5.5419998,1,52
0,4.5983,0,53
0,5.5145998,0,52
1,5.7153001,0,51
0,5.4573998,0,53
0,5.5686998,0,53
0,6.0899,1,50
0,5.4425998,0,52
0,5.3968,0,53
1,4.6849999,0,53
0,5.2796998,0,52
0,5.4768,0,52
0,6.2076998,1,50
0,6.0613999,1,51
0,5.1338,0,53
0,4.5700998,0,51
0,5.1338,0,52
0,5.9310999,0,53
1,5.5812001,0,53
0,5.5686998,0,52
0,5.2269001,0,53
0,5.8481002,0,52
1,5.3330998,0,52
0,5.6781998,0,51
0,5.3323002,0,52
1,4.9015002,0,52
0,5.664,0,53
1,2.6242001,1,52
1,5.1658001,0,52
1,3.4258001,0,51
0,3.7835,0,51
0,5.0665998,0,50
0,5.4723001,0,51
1,5.4390998,0,50
0,5.6542001,0,53
0,5.3520999,1,50
0,4.1503,0,52
1,5.8666,1,50
1,4.9267998,0,52
0,6.0581999,0,51
0,6.3130999,0,50
0,5.5569,0,51
1,5.3323002,0,51
0,4.5879998,0,51
1,5.4123001,1,50
0,5.6286998,0,53
0,5.4154,0,53
1,5.8822999,1,52
0,6.0714998,0,50
0,4.5700998,0,53
0,4.8325,0,53
1,5.2561002,0,53
0,5.8691001,0,51
0,5.1891999,0,53
0,5.6687002,1,52
0,5.5699,1,50
0,5.1602001,0,53
1,5.9310999,1,51
0,3.8029001,0,52
0,6.1206999,0,53
0,5.7153001,0,52
0,3.7339001,0,53
0,5.8023,1,50
0,5.3968,0,52
0,5.9776001,0,52
1,5.8023,0,53
0,5.6863999,0,50
0,4.2729001,0,51
1,4.4159999,0,51
0,5.6307998,0,50
0,5.5145998,0,52
0,5.2638998,0,50
1,6.0592999,0,50
0,6.4036002,0,50
0,5.4548998,0,53
0,6.7512999,0,50
1,4.8628998,0,52
0,5.8822999,0,52
0,5.9200001,0,50
0,-4.2835002,1,51
1,6.0254002,1,50
1,5.2586999,1,51
0,4.7877998,0,51
1,5.6862001,1,50
0,6.1506,0,52
0,6.1387,0,53
1,5.3968,0,50
0,5.8228998,0,53
0,5.5419998,1,51
0,5.6592002,1,53
0,5.3656001,0,53
0,5.8822999,0,50
0,5.6999998,0,51
0,5.4768,0,52
0,5.3715,0,51
0,6.0254002,1,50
1,5.5145998,0,52
0,5.5997,1,51
0,5.7178001,0,51
0,5.5145998,0,51
0,5.6903,0,51
0,5.1208,1,53
1,6.3130999,1,53
0,5.7153001,1,53
0,5.9477,0,53
1,5.0401001,0,50
0,5.6687002,0,50
0,5.6945,1,53
0,5.1891999,0,50
1,4.7817001,1,53
1,5.4966002,0,53
0,5.7596998,0,53
1,5.7596998,0,51
1,5.5569,0,53
0,5.8023,0,51
0,5.0265999,0,52
0,6.5755,0,52
0,6.1097999,0,52
1,5.5145998,0,51
1,5.9593,1,53
0,5.8569999,0,51
0,6.0307002,0,51
1,5.6592002,1,52
0,5.7343998,0,53
0,4.7037001,0,51
0,5.2632999,0,50
0,5.3968,0,50
0,4.4180999,0,51
1,4.9755998,0,50
0,5.5145998,0,53
0,5.1801,0,50
0,5.8822999,0,51
0,5.0181999,0,52
0,5.3323002,0,51
0,4.8214002,0,52
0,5.0837998,0,52
0,5.3968,1,51
0,6.092,1,51
0,5.8648,0,53
1,6.0214,0,53
0,5.0995002,0,52
0,5.6592002,1,51
0,5.4456,0,53
0,5.9914999,0,52
0,5.1891999,1,50
0,5.5145998,0,51
1,5.6687002,0,52
1,2.9096,0,51
1,5.6241999,0,50
0,5.7596998,1,51
0,5.2632999,1,51
0,5.1090999,1,50
0,5.4706998,0,51
0,6.0710001,0,50
0,5.4026999,1,52
0,5.5538001,0,50
0,5.4768,1,50
0,5.5686998,1,52
0,6.0254002,0,50
0,5.9200001,1,50
0,5.7596998,0,51
1,5.2725,0,50
1,4.9815998,0,53
1,5.3903999,0,52
1,5.8813,0,50
1,4.6585002,0,51
0,5.9274001,0,50
0,4.7617002,1,50
1,5.9877,0,52
0,5.8797998,0,50
0,4.4842,1,53
1,6.25,0,51
0,5.5145998,0,51
1,6.1795998,1,51
0,5.7061,0,51
0,4.8478999,1,50
0,6.1044998,0,52
0,5.9412999,1,52
1,4.0496998,0,51
1,5.9301,1,53
0,5.4122,0,50
0,3.7620001,0,53
1,5.4573998,0,52
0,5.7768998,0,51
0,5.1891999,1,50
1,5.3323002,0,51
1,5.1090999,1,50
0,5.1483002,0,50
0,3.6598001,0,52
0,5.0221,0,50
0,5.8186002,0,52
0,4.9649,0,52
0,5.1891999,1,51
0,5.6967001,0,52
0,5.2632999,0,52
0,3.5797,1,53
0,5.3968,0,52
0,4.9861999,0,50
1,5.5924001,0,53
0,5.1891999,0,50
1,4.6782999,0,53
0,5.4225998,1,50
0,4.8860002,0,50
0,6.1677999,1,50
0,5.8822999,0,53
0,4.4449,0,51
0,5.4123001,0,51
0,5.8023,0,52
0,5.9665999,0,50
1,4.8562002,0,51
0,6.0254002,1,50
1,5.5686998,0,50
1,5.8111,1,50
1,5.1090999,0,51
0,6.1506,0,51
0,6.0646,1,51
0,5.6687002,0,52
0,5.5145998,0,53
1,4.1332998,1,52
0,5.0981002,0,52
0,5.6199002,0,52
0,5.4573998,0,52
1,4.5700998,0,50
0,4.5654998,0,53
1,5.6085,0,51
1,5.2082,1,53
0,6.1795998,0,52
1,5.5198998,0,53
0,4.8628001,0,52
1,6.1401,1,50
0,4.5605998,0,51
0,5.8590002,0,52
0,4.8263001,0,50
0,3.6561,0,53
0,5.1483002,0,50
1,4.8035002,0,53
0,5.4115,0,50
0,5.3650999,1,51
1,5.6199002,0,51
0,5.7153001,0,53
0,5.6592002,0,53
1,4.8369002,0,50
0,4.5830002,0,50
1,5.7596998,1,50
0,5.1090999,0,51
0,4.8074002,0,50
0,5.1522002,0,52
0,5.2554998,0,52
0,4.8541999,0,50
1,4.9660001,1,50
0,5.0221,0,51
0,4.8214002,0,50
0,5.6592002,0,53
0,5.7377,0,52
0,6.1234999,0,53
0,4.9267998,1,53
1,5.6687002,1,51
1,5.4123001,0,51
0,5.1090999,0,50
0,5.4456,1,50
0,4.9267998,0,52
0,5.0837998,0,50
0,5.3129001,0,53
1,5.4768,0,50
0,6.0254002,1,50
0,4.1187,0,52
0,5.6273999,0,52
0,4.0105,0,50
0,5.8023,0,50
1,5.4787998,1,51
0,4.8607001,0,53
0,4.8919001,0,51
0,5.6199002,0,53
0,5.6687002,0,52
1,5.8431001,0,53
0,6.1206999,0,52
0,4.1928,0,50
0,5.9738002,0,53
0,6.3130999,0,51
1,5.2135,1,53
1,4.8901,0,53
0,6.1989999,0,52
0,4.8214002,0,50
0,5.3968,0,50
0,5.3223,1,51
0,4.9101,0,50
0,5.3715,0,51
0,5.4180002,0,52
0,5.8509998,0,50
0,5.9219999,1,50
0,5.9741001,0,52
0,4.3887,0,52
1,5.5061002,1,52
0,5.7557998,0,53
0,5.1968002,0,51
1,4.9808002,0,52
1,6.0254002,0,53
0,5.6592002,0,52
0,5.1255999,1,53
1,5.8023,1,52
1,5.2129002,0,50
0,5.9914999,0,53
0,5.3643999,0,53
0,5.3875999,0,50
0,5.4520001,0,53
1,5.2725,0,50
0,5.4369001,1,51
0,5.1890998,0,53
1,6.0609002,0,53
0,5.5602002,0,50
0,5.4070001,0,52
1,5.4867001,0,52
0,5.4741998,0,53
0,5.7832999,0,50
0,4.9622998,0,52
1,5.7391,0,51
0,3.8454001,0,51
0,4.8670001,0,50
1,5.7047,1,50
0,5.7424998,0,53
1,6.2533002,0,50
0,5.0493002,0,52
1,5.3432002,0,51
1,6.0047998,1,52
1,5.2725,0,53
0,5.5067,0,53
1,4.7617002,0,51
0,5.3976002,0,53
0,5.1293998,0,53
0,5.4323001,0,51
1,5.9850001,0,51
0,6.5718002,0,51
0,4.1919999,1,51
0,4.5697999,0,53
1,4.3954,0,51
1,5.4548001,0,53
0,4.9622998,0,53
1,6.0302,1,50
1,5.5759001,0,53
0,5.7424998,0,53
0,5.6090002,0,53
0,5.5780001,0,51
0,3.8454001,1,51
0,5.7832999,0,51
0,5.5089002,1,50
1,5.3369999,0,53
1,5.1671,0,50
0,5.2725,0,51
0,5.3976002,0,51
0,5.5602002,0,51
0,6.1198001,0,52
1,5.5089002,0,52
0,5.9656,0,52
0,5.4657998,0,53
1,4.8670001,0,53
0,6.3091998,0,52
0,6.8818998,0,50
1,6.1002002,0,50
1,5.4548001,0,53
1,5.9317002,0,52
0,5.5089002,1,52
1,5.8994999,1,50
0,5.4266,0,52
0,5.8603001,0,53
0,5.0493002,0,52
0,5.3369999,0,51
0,5.4548001,1,53
0,6.3485999,0,53
1,5.4548001,0,53
0,5.5602002,1,53
0,5.1293998,0,51
0,5.6090002,1,50
0,5.4548001,0,51
0,5.3053002,0,52
0,5.3446002,0,50
1,5.4822001,0,52
0,4.9966998,1,50
0,4.9700999,1,53
0,5.8225002,0,53
0,6.6248999,0,52
1,5.3116999,1,50
0,4.7744999,1,52
0,5.6554999,0,52
0,5.3473001,0,52
0,3.8915,0,50
1,5.6090002,0,51
0,5.5089002,0,50
1,5.9656,0,50
0,4.7617002,0,50
0,5.6325002,0,53
1,5.5994,0,51
0,4.072,0,52
0,4.8670001,0,51
0,5.9229002,0,53
0,5.7424998,0,53
0,4.8157001,0,50
1,4.9400001,1,53
0,5.1293998,1,52
0,5.3976002,0,52
0,5.7832999,1,50
0,5.5602002,0,53
0,4.2193999,0,53
0,5.6090002,1,53
0,4.7937002,1,53
1,6.2280002,0,50
0,5.9895,0,53
0,5.0240002,0,52
0,6.2533002,0,50
1,5.9656,0,51
0,5.8603001,0,52
0,5.5602002,0,53
0,4.6479998,0,50
0,5.3319001,0,53
0,3.4474001,1,52
0,6.7540998,1,50
0,6.1753001,1,51
0,5.6554999,0,50
0,5.8375001,0,52
1,6.0637002,0,52
1,6.1753001,0,51
0,5.9488001,0,53
0,5.4614,0,50
0,6.0907998,0,52
0,4.8051,1,52
1,2.2786,1,50
0,2.9038,0,53
1,5.9656,0,50
0,5.5602002,0,53
0,5.4983001,0,51
0,5.2725,1,50
0,5.9349999,1,51
0,5.6090002,1,51
1,5.6402001,1,51
0,5.8965998,0,50
0,5.3762002,1,50
0,5.3369999,0,53
1,6.0412002,0,51
0,5.6554999,0,51
0,5.2725,1,52
0,5.7832999,0,50
0,5.3189998,1,52
0,5.9467001,1,50
0,3.2576001,1,51
0,4.8262,0,52
1,5.3678002,0,50
0,5.3964,0,51
1,5.7832999,0,51
0,6.3930998,0,53
0,5.1293998,0,53
0,5.3976002,0,53
1,5.6090002,0,53
0,5.4548001,0,53
1,5.1096001,0,53
0,5.3362999,0,51
1,4.9622998,0,52
0,2.6726,0,51
0,5.7589998,0,51
0,6.2533002,0,53
0,5.4369001,0,50
0,5.8603001,1,53
0,5.4266,0,51
0,5.3710999,0,51
0,6.1198001,0,51
0,5.4548001,0,51
0,6.698,0,50
0,5.5711999,0,53
1,5.6974001,0,51
0,5.4548001,0,51
1,5.6999002,0,50
0,5.7832999,0,52
0,5.5799999,0,53
1,4.7437,1,53
0,5.9656,0,50
0,5.6999002,1,50
0,6.3021002,0,52
1,6.0714002,0,50
0,6.0763001,0,50
0,5.8737998,0,50
0,6.2055001,0,53
1,5.6999002,1,52
0,5.8821998,0,52
1,5.3541002,0,52
1,5.6911998,1,50
0,2.2553,1,53
0,5.2094002,1,51
0,5.9247999,0,53
0,5.5546999,0,51
0,6.2533002,0,50
0,5.2251,0,52
0,5.9695001,0,53
0,5.9656,0,53
0,5.5602002,0,53
1,3.7474,0,51
0,5.8225002,0,50
0,5.8965998,1,50
1,5.1293998,0,51
0,4.3309002,0,52
0,5.4548001,0,52
0,5.4949999,0,53
0,4.9622998,0,53
1,5.6554999,0,52
0,5.5296998,0,50
0,5.8941998,0,53
0,5.6325002,0,52
0,6.2226,0,53
0,5.6090002,0,53
0,5.7213998,0,51
0,4.8670001,0,53
1,5.7424998,1,51
1,6.2020001,1,51
0,5.3369999,0,52
0,5.4861002,0,51
1,5.1671,0,53
0,5.4548001,0,53
1,4.9347,0,52
0,5.9143,0,53
0,5.4452,0,51
1,5.7832999,0,53
0,5.9984002,0,52
0,5.4171,1,51
0,5.7832999,0,50
1,5.9656,0,50
1,6.8818998,1,50
0,5.4120998,0,53
0,5.9656,0,51
